,funded_amnt_inv,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
avg_cur_bal,0.2270743222391576,-0.0816421992368696,0.1996116141280176,0.17954707123379143,-0.05541946087898824,0.04384139651124447,-0.023731967540627504,-0.05525816570657549,-0.009821044447296522,-0.10749949925842082,-0.05028474713393579,0.13303867684397394,0.05324080435576068,0.08732058829889823,0.08733571644770423,0.1705213101561024,0.17055096561277924,0.1740665710323552,0.0913792356236423,0.021587400128409078,-0.00339875033996992,-0.0033661506313738066,0.12329865410083451,-0.014723302927279112,-0.03708428537503273,0.013427013720473311,-0.0033004168841956156,0.8270150266148212,-0.016685034030683263,-0.031026629757373327,0.04814653528587346,0.05062109524215128,-0.03534972300119214,0.20904812875087897,0.0023596960834031066,-0.13732524391231812,-0.18089380692067236,0.2525609474227892,0.10224505646476527,0.19218979209331563,0.0636040308773261,0.07147344252727855,0.05977226808208281,-0.06512383382119681,1.0,0.03301939114716136,0.07839699152627994,0.004914559047661129,0.016100078999505055,0.11844979776403093,0.127446723794359,0.1567132058389828,0.0196161628763503,0.4629985946783757,0.1544883529827604,-0.03176921245465054,-0.017263768836503678,-0.019164600894579047,0.019190376509717073,-0.1151749482745779,-0.15133303810388637,-0.1206966455464314,-0.053599999816922775,0.05828408356485537,-0.19059924939806488,-0.08625541602081432,-0.15294788389437555,-0.10751946128921641,0.005066692523942558,0.013386971441004671,0.00987853423694314,-0.03894688476396025,-0.049485160018670725,0.06963987226609936,-0.07534996912348034,0.002770119338464942,0.786276235150101,0.29390780611923906,0.1233528381307455,0.2180438377645757
bc_open_to_buy,0.20743211386909655,-0.2995084593918764,0.170440884402607,0.09784665737585777,-0.034519154055451425,-0.0620535112813829,0.015218905423518721,0.0043324345636044925,0.019416586492257224,0.31730627551788987,-0.0880499191547138,-0.48375096423616776,0.24281785302224707,0.16015226743553226,0.16016109971053405,0.06326476615518674,0.06330425048229057,0.09517957028748446,-0.058881240483994596,-0.022349737713458207,-0.025992446792593493,-0.02490404062439689,0.06138206903959673,-0.016147669310557354,0.03362510601337658,0.008506926188681856,-0.006384897738963089,0.16593546100964096,0.11126858156047578,-0.010383995738906195,0.02954365394193046,0.0317984109628477,-0.0344646000777812,0.05549506467153573,-0.05189374890926276,0.1299434206321364,0.1511359474325777,0.1730799965128304,-0.47111852382198194,0.6155681660762982,0.00577534724634774,0.004191510712758336,0.03237216017301067,0.13148860233039963,0.03301939114716136,1.0,-0.5416408121401186,-0.011460023998640162,1.785939094397568e-05,0.030953600544233576,0.17719726770619137,-0.07472036588916095,-0.06787091445564401,0.12309163535382654,-0.12463444983390291,-0.05948487337934556,-0.02371803936129921,-0.040940183124332,-0.08753974707641304,0.263217370237713,0.12649200332582305,0.49541349432923365,0.4322786650439942,0.005316027026832807,0.3749213737489259,0.3225631187781628,0.13868765359160679,0.319929214220532,0.0008126783372981851,0.008199694870708823,-0.0447224539704341,0.11528830168327757,0.16828863708818126,-0.43913289205477835,-0.0957706887503494,-0.021660152390187204,0.2712210825560875,0.12205058103097027,0.8455111436657569,0.08088819238249419
bc_util,0.051226074225594914,0.2784355748886545,0.07641102024236936,0.0061356558283096226,0.11593240434759708,0.006237145172369657,-0.06988229404956403,0.00271588430307253,0.04488995914084377,-0.09962197120259324,-0.018430720924660332,0.8701374524627961,-0.0722971788892608,-0.06126633932032502,-0.06126295165036232,0.13335204593759098,0.13332284441428402,0.09104338872031785,0.20672171713590287,0.02856318475425512,0.040001707965747306,0.03830716132630014,0.011050640245893332,-0.029196929567471365,0.004924137445544061,-0.018234188659409376,-0.008181596468809605,0.04863656817205281,-0.1799554252689092,0.04647421130290525,-0.09322521173681995,-0.0707935865293427,0.060851668299396096,0.02208586528094649,-0.05512230095713513,-0.17676954833562802,-0.18104097724369037,0.2994311416237884,0.6084506105961895,-0.17432745688927512,-0.0765546950063747,-0.004759975382195998,-0.11240594390239061,-0.1795467859416152,0.07839699152627994,-0.5416408121401186,1.0,-0.008559231494656611,-0.00506683179673809,0.061052559760823265,0.00912734802597766,0.12869229650232752,0.13201352958954504,0.01785576537955538,0.15327872920780347,0.03179107238904823,0.08533852885973225,0.022532907765274612,-0.01292716975021321,0.07463420935427886,0.12532369962813486,-0.17559247400232064,-0.15980304003751047,0.021542385406809847,-0.14979595987259442,-0.1295781529291289,0.12954747380153547,-0.10022332520340343,-0.007172082082576442,-0.013256505383102713,-0.0038125587836091044,-0.18793526505354446,-0.03535030638197475,0.8464489682727772,-0.027862727148543504,-0.0007313821701790946,-0.009458730270528657,0.09316379037980627,-0.2507287970405052,0.022597767005991913
chargeoff_within_12_mths,-0.005268842710266624,0.014276329769415449,-0.002251059188324054,0.004082065738925248,-0.004410857922877816,0.14062464015440163,0.013172132869265484,-0.10140234763890511,-0.030952090545431597,0.005398805459043294,-0.005638601903062596,-0.01028414586310557,0.041252282566547484,-0.011293376605813851,-0.011294310849441871,0.004333712016047633,0.004324618500638153,0.0031875579162976126,0.0056007522839787525,0.002682037591735003,0.0029912556184554817,0.0031587029548511996,0.0025781032463190025,0.04255996398269803,-0.20200115826424037,0.03878293140138093,0.0025666028434777823,0.004507721148358009,0.002814163084832044,0.00012997287071178683,-0.0015959864722209503,0.0008647912196613027,-0.002040639903880548,0.0015784634444056917,-0.0022121222965078235,0.0024795366457427857,0.006065631082162263,-0.01731993552413794,-0.005107525712100255,-0.012060485192727316,0.011017604476326373,0.006627689692491056,0.0108020656675337,0.004713102891596668,0.004914559047661129,-0.011460023998640162,-0.008559231494656611,1.0,0.00958646834834651,0.018117519187533633,0.031043597802174614,-0.0012219140836283832,-0.0007312517041110475,0.02841597714141375,0.005912046848844603,-0.04748642086773504,-0.007482298179611297,-0.054227146009698496,0.11921038020163893,-0.009088576939391172,0.0007034875553642414,-0.0036978993881534496,0.03087343903702411,0.013448096845191205,0.004757649002602197,0.04029175213569107,-0.0016157059230381611,0.004903169876631706,0.0394563271091109,0.0011783056499148892,0.2090634102509079,0.002144860683762362,-0.08265987452519366,-0.008158773624497496,-0.01182420139545095,-0.0008694419031837523,0.005064923260551208,-0.003958275994860591,-0.018784240587442495,0.0037800765338871683
delinq_amnt,0.0009555760276150907,0.005500694806701939,0.002137430715205262,0.0036355334261191944,-0.004314729213048597,0.028204015072307034,0.0013587183865194847,-0.03278191048160404,-0.010365118291340139,0.0029873062564854573,0.004030390374864378,-0.0047034363967726886,0.005780270381393144,-0.004569481724026512,-0.004570969374054996,0.004729662729131801,0.004723248241352485,0.003984469684329511,0.004879211201075368,0.001302119679243628,0.0015351260473839058,0.001518899792798723,0.0016777159358988198,0.0062921731480495196,-0.05634540162910347,0.1745535064173235,0.0005367517955871823,0.017571808939904617,-0.0019323005131247385,-0.002307833032566815,-0.0032522089691025186,-0.003886819202881703,0.003297711216782484,-0.00018028868748486184,-0.004256096243140786,-0.0006559994858125625,0.0003084689140794128,-0.003413009979162225,-0.002270630411125952,0.0031674455137232285,-0.0002662191454003013,-0.0006606900372349443,-0.00043759786192884255,-0.0020082427168154776,0.016100078999505055,1.785939094397568e-05,-0.00506683179673809,0.00958646834834651,1.0,0.00398688455981452,0.0067381740991084155,0.0013018942986650409,0.002278302399655226,0.012778727728034468,0.002940419956148141,-0.0028213572378093014,0.00012133145702182404,-0.004381189794815389,0.01775798845142595,-0.0007560121720839298,0.0013677878772578092,0.0015632437369602172,0.0029320250286294937,-0.0005084208733799325,0.001457134156996686,0.005224998623768358,-0.0002799806355122762,-0.0005456188982846196,0.320267735181987,0.04386710157449612,0.03833948040891394,-0.0018257435054225269,-0.01323121219087337,-0.0050134364926995405,-0.0013079608919214032,0.004918696575005948,0.01687928251808433,0.002546292968802848,-0.0012897438418407394,0.0013575179310179794
mo_sin_old_il_acct,0.12544002346803074,-0.06361770077116939,0.1014885546972842,0.07498646693859576,0.03811387987138342,0.07916887544767368,0.013531085355645782,0.002222792504708735,-0.0749696010658627,0.14661667479277246,0.03271791705362606,0.06981796059846833,0.34122856057937734,0.03999324001757068,0.040001012125064996,0.10470337108554975,0.10471410168536584,0.09915344833623592,0.07898296883232449,0.00559426470842907,0.005926630655023012,0.006606231324236335,0.04678229873822042,0.00924127938624944,-0.013906047330660807,0.015158400895094598,0.0052648900766689224,0.17883383096951566,0.0158291881008634,0.15991803665118387,0.037412387459274596,0.05154251018440428,0.07070253544969189,0.2059764993363443,-0.009087868980672494,-0.015229721188360886,-0.03257972829747329,0.119911409150916,0.062133945339011065,0.09318715233743194,0.0071555903939002855,0.11514000208710748,0.013797567787769801,0.0024733622912654434,0.11844979776403093,0.030953600544233576,0.061052559760823265,0.018117519187533633,0.00398688455981452,1.0,0.21553310168593354,0.0377960680441789,0.012612397464824074,0.1910586657532686,0.057148568694277986,0.0006751142053572477,-0.016107078717392698,-0.002434031696039101,0.11269893638725188,0.039682404916689916,0.06929143032707509,0.03727152774854718,0.111566898684932,0.348458244231807,0.06351865547252535,0.1407906046068752,0.06915970019307541,0.14536954399881089,0.005289995003573564,0.012621109379419048,0.04907756857579449,0.012089161434294473,-0.10318317320255285,0.056898065723580964,0.023825915836587566,0.01737353048201525,0.18358581085254702,0.21216711975681568,0.08782017272417389,0.21816074225846827
mo_sin_old_rev_tl_op,0.16754030700089917,-0.13344887599114977,0.1441931391897003,0.08347537727516068,0.04094783745824065,0.07818670864782153,-0.003528781385978153,-0.042555613567000265,-0.14038327846967047,0.147297630879403,0.03789167677408824,0.021789122923437588,0.28216653301881633,0.04592180253413452,0.04592900564690667,0.14445574581456563,0.1444676356183135,0.1452266042645505,0.08428808362104805,0.00038290225982953854,-0.0012507330364999129,-0.0005258932045076494,0.05358791423596461,-0.008793277275211824,-0.007799369510219104,0.025540485949955217,0.007751171191451444,0.18685761965319234,-0.012689586002129301,-0.06455316253813667,-0.007140087040041715,-0.011554882707790719,0.037634852697090604,0.020946418117669324,-0.10015958871337188,-0.03570851626438265,-0.06423766622283786,0.23078886580709043,-0.06920515103091805,0.26338274428428193,-0.03880849395057124,0.05844902200499057,-0.039615381415791254,-0.054387246759054625,0.127446723794359,0.17719726770619137,0.00912734802597766,0.031043597802174614,0.0067381740991084155,0.21553310168593354,1.0,0.08236768818311484,0.041101190414073924,0.2906186795592934,0.1295413976706934,0.014990991536413863,0.0046538098551502415,-0.0015007667678314748,0.06996714088742857,0.13225411352005362,0.16480852165862944,0.16148718230437412,0.30717552151699995,-0.008473792726220774,0.19562925682143112,0.3549273692478336,0.16249664968972463,0.143664599362472,0.0070183000721959566,0.023610490253183587,0.027669404550144855,-0.02590632395761079,-0.08038646153075128,0.02403229089929436,0.03367608773026737,0.01983994445619832,0.21923354223137698,0.11604358958994844,0.26614568112885756,0.041013208438400485
mo_sin_rcnt_rev_tl_op,0.053833963708579444,-0.09113057317936338,0.035158544702182805,0.017347041634758874,-0.006566871519868681,0.024782462840198274,-0.18911252110006394,-0.06116495069371698,0.03634313835780981,-0.23870199399057734,-0.06381725609296754,0.1794191020115089,-0.17302385030674636,0.0610838417167801,0.061089584005686905,0.015226651057337696,0.015239856132169924,0.017138866102628207,0.008315775267206995,-0.00018569975632578162,-0.023949304978306194,-0.02343985539888583,-0.020563640264354515,-0.012140408069226585,-0.06767107635136306,0.0010186807688818012,-0.004768819963685191,0.03083680453803514,-0.3609228374931431,-0.007906669236032159,-0.05997974652888376,-0.06853156083233027,0.0646584365256791,-0.007968098906888496,-0.06254076464571981,-0.46532944548396443,-0.46449332115352415,0.10648486332557915,0.11152726753635067,-0.05784740417963934,-0.07453736251686936,-0.020017001588475254,-0.17109919653203023,-0.4116870434776848,0.1567132058389828,-0.07472036588916095,0.12869229650232752,-0.0012219140836283832,0.0013018942986650409,0.0377960680441789,0.08236768818311484,1.0,0.6054129747250193,0.0243934967955744,0.6184818037332276,-0.08239439792271347,0.1561933873021522,-0.05635466058320486,-0.034579865373450445,-0.16387097160464587,-0.23270456833285527,-0.20115217340068572,-0.19102962847314028,-0.018016975496022034,-0.28894186630041424,-0.24804848581778874,-0.23095044599680145,-0.2377205954228023,0.0017291656560566911,0.0015378606971308195,0.011640443446976357,-0.4103965143854829,-0.031022788837958535,0.125991418479198,-0.08157254831835026,-0.005364633559255429,0.021472064040413887,0.011599809248322485,-0.03102379922541957,0.006701665130289117
mo_sin_rcnt_tl,0.029988705453206716,-0.10971692012710396,0.017508703140202312,-0.017688765972198577,-0.05281246439932756,0.017551777438555752,-0.22641442616493437,-0.06156734047237922,0.043869687005842345,-0.23532524229558402,-0.05701708665835681,0.1649408633076465,-0.21721295684069725,0.04437729397905439,0.044382417576943126,0.0041637642833017635,0.00417235034880588,0.008815663789130367,-0.005960151353845741,-0.00850096057312254,-0.02897596235299859,-0.02857199016825036,-0.03989747414810308,-0.008983613846390822,-0.06844601828987998,0.0005339109942465682,-0.004288010210151201,-0.08135407128263579,-0.48359970475504466,-0.10565430853326804,-0.30835321968227375,-0.2891203628937606,0.347847500356594,-0.12824970564948426,-0.22421301940605515,-0.3996718130166538,-0.361346850730506,0.08007948452408122,0.020004324061852007,-0.04677948726147264,-0.16524355374010352,-0.08607107246748434,-0.26105868316215725,-0.4530135540736877,0.0196161628763503,-0.06787091445564401,0.13201352958954504,-0.0007312517041110475,0.002278302399655226,0.012612397464824074,0.041101190414073924,0.6054129747250193,1.0,-0.06144283514811224,0.3796750710995586,-0.08207890180988485,0.2651542562043958,-0.06568328780172852,-0.04056457007745506,-0.09429238212070527,-0.15466603660368977,-0.13771692568520272,-0.13921821263188164,-0.131703362843572,-0.207905782826585,-0.18798448157388337,-0.1515295768921233,-0.2344629767540323,0.002932304381598835,0.0002875755240184467,0.010581441153510682,-0.5014877075367,-0.025312483243580784,0.12290335484545445,-0.06749325219503945,-0.009176677127926375,-0.0823100503432379,-0.09184904509040047,-0.02144360148962205,-0.11851771718456378
mort_acc,0.2206292865565315,-0.09149111436000196,0.18650820850037836,0.12792259917368992,-0.009255827459195278,0.07360197738375751,0.04672893701041486,-0.06060452504515501,-0.12752395604486835,0.135675301189898,-0.011483237546634915,0.03871546655038842,0.36838090780097327,0.017165353319906262,0.01718438455022009,0.22322611662378594,0.22324856057183373,0.22463890697126263,0.12656788058155785,0.006377100192377365,0.011281429042220903,0.011271378286564234,0.1567442467280211,-0.013245873923146396,-0.0530598922398129,0.023324168534949268,0.0016815891866671093,0.5421080880625461,0.0655207470406777,-0.0031101699770308138,0.08593126888279075,0.10913760679518922,-0.0658959918544216,0.10247142492672814,-0.036384120141898256,-0.02521448214979045,-0.04311082943881285,0.22144520264750106,-0.010400572145418636,0.22177739452594367,0.09685956032037213,0.18331366516366482,0.1110699063035939,0.07616764316621037,0.4629985946783757,0.12309163535382654,0.01785576537955538,0.02841597714141375,0.012778727728034468,0.1910586657532686,0.2906186795592934,0.0243934967955744,-0.06144283514811224,1.0,0.05490231151652337,-0.022373097424577,-0.06331774299791752,-0.026899993490270793,0.05773199354298353,0.04121108978401395,0.062055311023088804,0.0742739365184405,0.19128419119430531,0.09668937355873473,0.0852834704390937,0.2220884685517673,0.06065630305128006,0.13359320412307288,0.0099991414409223,0.01972122803926584,0.027831913892491022,0.06773790978717507,-0.03144836256169716,0.01867896521269169,-0.009765018637498927,-0.007785810700546376,0.5448406646930841,0.1629344505930158,0.20350281751670496,0.12322437539858407
mths_since_recent_bc,0.03756129619308091,-0.07340626411531954,0.019602461600689614,0.015119841812711508,0.003531699807992461,0.052017226708165644,-0.13070521844855773,-0.07869119411266803,0.0319457550819414,-0.21079686910469186,-0.047682790110922656,0.14818054886243062,-0.12663441892253366,0.03426406066455219,0.034270669160286954,0.022416538274373475,0.02242902369759539,0.02218272922768463,0.01866691083450896,0.001994132423600884,-0.020204714005507985,-0.01982733240621709,-0.016426898401021444,-0.008605585640881793,-0.08164575975238998,0.00742403541921099,-0.0019365485647120588,0.044694816199983695,-0.2523758288788996,-0.012399351167958518,-0.043181710766738435,-0.05321085350988131,0.05563239886927799,-0.0038697553709633997,-0.051175393569345834,-0.35631391872282864,-0.3912029533124763,0.08714465482196168,0.09787353844011633,-0.05505823611733449,-0.060077255289327204,0.010344654157452731,-0.12809217280839608,-0.34281327282561314,0.1544883529827604,-0.12463444983390291,0.15327872920780347,0.005912046848844603,0.002940419956148141,0.057148568694277986,0.1295413976706934,0.6184818037332276,0.3796750710995586,0.05490231151652337,1.0,-0.08173609591719026,0.09521813417255322,-0.07328379529621451,-0.01475937462671447,-0.25364709126653306,-0.20969031634261526,-0.29155254150842025,-0.23305480504696702,-0.007115504670790923,-0.2542761828574227,-0.19583167593644316,-0.20756411698070149,-0.21020862809619387,0.004479326599424188,0.00639500476492263,0.024587904879646894,-0.3089694941506781,-0.05328548173127266,0.15617352085294733,-0.06478849777717749,-0.0004952956200873613,0.034094038568513,0.015083438065798082,-0.09482521022389996,0.007765163068436646
mths_since_recent_bc_dlq,-0.0321292323665638,-0.01950890847309586,-0.035463691910843545,-0.02323447935452702,0.011363096927035934,-0.4688723292210862,0.034484072433366625,0.7677622933593742,-0.08191173637640517,-0.019756505679371483,0.08759585298073862,0.010167118798465739,0.005138578126727769,-0.002998479901725607,-0.002995503980671074,-0.033749378370585385,-0.033739265857031187,-0.027963279339354972,-0.03635296804399857,-0.026833570874444546,-0.007250011965018459,-0.006399969010430306,0.008249882008127419,-0.012111279696964709,0.5861595851046313,-0.10171070160455846,0.06444358056161106,-0.0433689244433863,0.06380916737126367,-0.01549227896122323,0.059663019472879796,0.07384549921412314,-0.02970679738745587,0.0018632614194151625,0.06910536644603286,0.09133925287593322,0.12789110157585834,-0.0273958520714469,0.04517369364943143,-0.04655586243968338,0.04226565143962632,0.003537639590772796,0.038865524858996615,0.15035520005117506,-0.03176921245465054,-0.05948487337934556,0.03179107238904823,-0.04748642086773504,-0.0028213572378093014,0.0006751142053572477,0.014990991536413863,-0.08239439792271347,-0.08207890180988485,-0.022373097424577,-0.08173609591719026,1.0,-0.017837917545720804,0.8909699604293457,0.16051506431008858,-0.019874515982535666,0.01776675805308027,-0.042737009245075674,0.018981738607571283,-0.0002861124222530304,-0.006021249239592352,0.013552142944216248,0.01871096267412483,-0.01895874324294425,-0.02883709535817186,-0.09408089220040644,-0.1594886108780085,0.11209417878615316,0.07457481981080945,0.027238228591140546,0.10241683883965515,0.009957281609108193,-0.05384686088574015,-0.017513246178847253,-0.06734104945464058,-0.022306384224238775
mths_since_recent_inq,0.0038415343178742636,-0.14157630155268544,-0.010255270027103249,-0.026225440735551827,0.006147329863746664,-0.02928044552380879,-0.561271075235391,-0.003951788869870266,0.06636956212431622,-0.10716586902701067,-0.05463854326549427,0.09400364603429293,-0.13039293324087614,0.04045716775681529,0.04046201105836733,-0.021127018690308287,-0.021118742376513847,-0.012886187190623457,-0.031987548455181994,-0.016272651431873175,-0.0302852419985127,-0.02900569801348455,-0.04468022116609531,-0.010920692132976055,0.015932126168775172,0.0018411262517080734,-0.006222317041658867,-0.05998208929729754,-0.3085202227382494,-0.03789313226984997,-0.20254804359163844,-0.13968716408051515,0.10778962265065156,-0.07533748974619871,-0.1053170986226507,-0.22891228482133918,-0.18130420149884344,0.05298402975029431,0.015236364164410248,-0.019902300123608663,-0.22673442289230006,-0.04881456258243664,-0.5320374595309626,-0.2188900116919766,-0.017263768836503678,-0.02371803936129921,0.08533852885973225,-0.007482298179611297,0.00012133145702182404,-0.016107078717392698,0.0046538098551502415,0.1561933873021522,0.2651542562043958,-0.06331774299791752,0.09521813417255322,-0.017837917545720804,1.0,-0.017068314530410352,-0.05143015449744567,-0.03221684737381275,-0.06566695042334347,-0.07174405843958674,-0.08552004835593739,-0.07581078837161592,-0.09674163085347251,-0.10772517867440555,-0.05713203778031252,-0.10557369486440399,0.0008272704470748633,0.0028948263729908713,-0.023957744828409608,-0.2995566810606792,0.03142733022017827,0.07970715138031123,-0.05783265609954573,-0.01581172248818641,-0.058831882374165284,-0.05268571975659751,0.0018822876026346972,-0.06186491654427074
mths_since_recent_revol_delinq,-0.023465126829728046,-0.024885731633030907,-0.029145419584626655,-0.021553750726409675,0.0070526885293214015,-0.4997989155602436,0.028397819722617974,0.8640830055462124,-0.09008386008312586,-0.0541077512416814,0.08078499568771971,0.01870063050839085,-0.024459450410715983,0.0165299359385049,0.01653312778074455,-0.04082581330465808,-0.04080841974497688,-0.034536847280130546,-0.04142128659198849,-0.02791137802434814,-0.011231390804192623,-0.010493507383279449,0.005096758508522065,-0.011282560721830015,0.5695984907854473,-0.11223730302773832,0.018041812553195917,-0.04274327444075324,0.055224523227429344,-0.011873158758425699,0.05664022211834743,0.0672167575935256,-0.027860896162255337,0.003420680475882327,0.06663034284197188,0.07274154831848606,0.09474309921266708,-0.014008445532275161,0.04830049928456236,-0.0504562017716292,0.03843990571905159,-0.008436362998102147,0.0327843032778104,0.12148527182578286,-0.019164600894579047,-0.040940183124332,0.022532907765274612,-0.054227146009698496,-0.004381189794815389,-0.002434031696039101,-0.0015007667678314748,-0.05635466058320486,-0.06568328780172852,-0.026899993490270793,-0.07328379529621451,0.8909699604293457,-0.017068314530410352,1.0,0.14086041108076308,0.001877819679030635,-0.012823290886494122,-0.01669237011291755,0.014612211787743435,-0.0005562862113749801,-0.04806414372147459,-0.02758607385641274,-0.012925801421786223,-0.05313283530893734,-0.032175747077473935,-0.10361762350223826,-0.14416806395736032,0.09833256427253632,0.09047832953249156,0.016597229735712923,0.09841457603543655,0.007329183295278323,-0.05454513502539129,-0.01610023387286289,-0.04375409284047722,-0.018643694912554097
num_accts_ever_120_pd,-0.05560496888987382,0.053102728898895384,-0.0449350543869408,0.007436045681801778,-0.02914119832295809,0.21857977677332793,0.05067400848527796,0.009148027615540082,-0.16264208728858134,0.02214477554627193,0.012015350567719086,-0.019027946122758207,0.14653605052981358,-0.030967961647885695,-0.030975991322944835,-0.03180477937790909,-0.03182695598310842,-0.03354090741241446,-0.014100677272901221,0.009287680392718003,0.0027075173081971926,0.0031297002044445668,-0.009544814968739808,0.04956782622120178,-0.08317029170694709,0.02062490669091498,0.0362407006742191,0.014256084772794754,0.0672113534271159,0.08598335932144065,0.038733670375199376,0.032418207651962565,0.005175243133034973,0.07065095059318144,0.09366782508198965,0.07893374831824151,0.07647844752312756,-0.1027825735228277,0.08220234309519223,-0.10002675166975196,0.0699839304189284,-0.002427999857047724,0.07974713847593312,0.07425112405782786,0.019190376509717073,-0.08753974707641304,-0.01292716975021321,0.11921038020163893,0.01775798845142595,0.11269893638725188,0.06996714088742857,-0.034579865373450445,-0.04056457007745506,0.05773199354298353,-0.01475937462671447,0.16051506431008858,-0.05143015449744567,0.14086041108076308,1.0,-0.05429052058903487,-0.02772673519597202,-0.06791935121207564,0.05805870322871189,0.13494902465638361,-0.02226024833454412,0.0745509393037108,-0.02248955652597736,0.02241214092646643,0.031400866869402674,-0.0027369923840131305,0.31180473652339935,0.08234527233346157,-0.5795973644827517,-0.020297409395535194,-0.03220938806808839,0.012623559941132576,0.0035681632932847147,0.018861379079175383,-0.1302890365351344,0.045539215350364114
num_actv_bc_tl,0.19382806816348955,0.01870744694515698,0.19645590242911953,0.0732283633129582,0.10912272178862671,-0.0366243654671514,0.07808325522860265,0.027971779947258395,0.020238321737843484,0.5616605314995378,-0.03422466156332819,0.10548147459329497,0.31555982579059466,0.08082393293273804,0.08081655167690277,0.14029828903143665,0.14029242351131954,0.12388458750277075,0.13172013263357107,-6.652028801099847e-05,0.02252617702810917,0.02250230629449023,0.03373774933883858,-0.005041922070608184,0.04697867092268546,-0.005364090809733868,-0.004557685662092768,0.11048642217941625,0.12789870875737747,0.004940836624292975,-0.029382805693510625,-0.010722794325971502,-0.0004026149049869933,0.03804160957837819,-0.0705010737919999,0.2500384464134094,0.3287355069541921,0.21898422773880521,-0.02353937985759479,0.3678639099711499,0.000582241588235936,-0.06530729133893848,0.04819444778422978,0.2351009970086042,-0.1151749482745779,0.263217370237713,0.07463420935427886,-0.009088576939391172,-0.0007560121720839298,0.039682404916689916,0.13225411352005362,-0.16387097160464587,-0.09429238212070527,0.04121108978401395,-0.25364709126653306,-0.019874515982535666,-0.03221684737381275,0.001877819679030635,-0.05429052058903487,1.0,0.8222866014677978,0.8370312960776247,0.6057226832303864,-0.013490186119430514,0.6680210621446112,0.4698479156625432,0.8157353512275546,0.5607698122672354,-0.003306420172134866,-0.0034947361934735783,-0.031764081113991274,0.1694612980339114,0.12690277463352756,0.03167914733692658,-0.059013870773840585,0.009892185741447668,0.14529037505778788,0.16629330801994532,0.48816352796101026,0.04815088556434903
num_actv_rev_tl,0.15070721169154003,0.08069526802945182,0.15773535875986253,0.054968200884235256,0.15716367151091773,0.0008413629528056423,0.1287625116717419,0.008183426038925832,0.03307718256095282,0.6722478476750995,0.0006150313616752358,0.10927572146982434,0.4176659496869273,0.04571497288196013,0.04570556137759254,0.12732497166783663,0.12730854196800348,0.102853715687016,0.1472729783467448,0.0042464311215062635,0.03399102120064026,0.034111120602499365,0.02466745165455277,0.0062776931807776515,0.037038205345920006,0.0023291750675313127,-0.0011467896130037552,0.10633177563381911,0.19684774295247406,0.008996507256004437,-0.008626856098530051,0.013484302428781427,-0.012668558952360244,0.04175823495776482,-0.05631368462923573,0.34284394824633296,0.43627474347716005,0.13256204689586448,-0.007941676959567727,0.34207851136107464,0.012293414150102534,0.026309320072669593,0.08705767184090334,0.34350532633682723,-0.15133303810388637,0.12649200332582305,0.12532369962813486,0.0007034875553642414,0.0013677878772578092,0.06929143032707509,0.16480852165862944,-0.23270456833285527,-0.15466603660368977,0.062055311023088804,-0.20969031634261526,0.01776675805308027,-0.06566695042334347,-0.012823290886494122,-0.02772673519597202,0.8222866014677978,1.0,0.6808098414886441,0.5073417846710517,0.017253248021724024,0.797662411874198,0.5910248395642373,0.9837534587986662,0.6692116920129084,-0.0018430920631349905,0.004111981407308262,-0.016307741276266437,0.26059976572157917,0.09588154345517544,0.09416059389634403,-0.01055117850992451,0.007942286414218007,0.13589470556394923,0.162990987606072,0.3107190163043949,0.04453390576666676
